words,attribution,abs_attribution
as,2.6017339660025836e-06,2.6017339660025836e-06
+,-6.563966892133744e-08,6.563966892133744e-08
agricultural,-5.475572662410041e-06,5.475572662410041e-06
+,-6.563966892133744e-08,6.563966892133744e-08
caste,-3.3391006680770764e-06,3.3391006680770764e-06
&,1.2162219889712406e-06,1.2162219889712406e-06
source,-5.104962839066345e-06,5.104962839066345e-06
;,6.013719013231619e-06,6.013719013231619e-06
=,1.405245096869326e-06,1.405245096869326e-06
b,1.0130786111000254e-06,1.0130786111000254e-06
##l,3.1281499371599494e-06,3.1281499371599494e-06
&,1.2162219889712406e-06,1.2162219889712406e-06
ot,-6.207844453058499e-06,6.207844453058499e-06
##s,-3.1869549238780274e-06,3.1869549238780274e-06
;,6.013719013231619e-06,6.013719013231619e-06
=,1.405245096869326e-06,1.405245096869326e-06
rb,-1.8464334334364395e-06,1.8464334334364395e-06
d,1.3360066727058502e-06,1.3360066727058502e-06
ji,-5.73082457620549e-07,5.73082457620549e-07
p,4.381403200797948e-07,4.381403200797948e-07
##1,5.791138070236785e-06,5.791138070236785e-06
##vn,8.583677044041493e-06,8.583677044041493e-06
-,-1.3371675736565972e-05,1.3371675736565972e-05
&,1.2162219889712406e-06,1.2162219889712406e-06
`,6.104955041878579e-05,6.104955041878579e-05
=,-2.580407192635077e-05,2.580407192635077e-05
=,-2.580407192635077e-05,2.580407192635077e-05
a,-0.00015535629723730649,0.00015535629723730649
barns,0.0023709862028516967,0.0023709862028516967
##tar,-7.83629298907832e-05,7.83629298907832e-05
for,0.000157309181228435,0.000157309181228435
you,0.0003358070155671929,0.0003358070155671929
!,8.376153416066661e-05,8.376153416066661e-05
=,-2.580407192635077e-05,2.580407192635077e-05
=,-2.580407192635077e-05,2.580407192635077e-05
{,-0.00013952862365554475,0.00013952862365554475
|,-6.438116534140396e-05,6.438116534140396e-05
style,0.00011229707513664507,0.00011229707513664507
=,-2.580407192635077e-05,2.580407192635077e-05
`,6.104955041878579e-05,6.104955041878579e-05
`,6.104955041878579e-05,6.104955041878579e-05
background,8.607807732843989e-05,8.607807732843989e-05
-,-1.58561241829381e-05,1.58561241829381e-05
color,0.0001720720444276918,0.0001720720444276918
:,5.226825922302397e-05,5.226825922302397e-05
f,-8.619560393232847e-05,8.619560393232847e-05
##df,0.00017550082841392072,0.00017550082841392072
##fe,-8.765815662730006e-05,8.765815662730006e-05
##7,-9.92418142905286e-05,9.92418142905286e-05
;,-6.659379282931304e-05,6.659379282931304e-05
border,-0.00011254293542797085,0.00011254293542797085
:,5.226825922302397e-05,5.226825922302397e-05
1,-7.749719434622173e-05,7.749719434622173e-05
##p,5.0135658428728423e-05,5.0135658428728423e-05
##x,0.00020664902253062002,0.00020664902253062002
solid,0.0002974590053457553,0.0002974590053457553
fc,-0.00014265447505676737,0.00014265447505676737
##eb,6.777375487987508e-05,6.777375487987508e-05
##9,8.107214721459972e-05,8.107214721459972e-05
##2,-1.7526723390096388e-05,1.7526723390096388e-05
;,-6.659379282931304e-05,6.659379282931304e-05
`,6.104955041878579e-05,6.104955041878579e-05
`,6.104955041878579e-05,6.104955041878579e-05
|,-6.438116534140396e-05,6.438116534140396e-05
rows,7.62033231303924e-05,7.62033231303924e-05
##pan,-3.359410268115503e-05,3.359410268115503e-05
=,-2.580407192635077e-05,2.580407192635077e-05
`,6.104955041878579e-05,6.104955041878579e-05
`,6.104955041878579e-05,6.104955041878579e-05
2,2.8728637411519888e-05,2.8728637411519888e-05
`,6.104955041878579e-05,6.104955041878579e-05
`,6.104955041878579e-05,6.104955041878579e-05
style,0.00011229707513664507,0.00011229707513664507
=,-2.580407192635077e-05,2.580407192635077e-05
`,6.104955041878579e-05,6.104955041878579e-05
`,6.104955041878579e-05,6.104955041878579e-05
vertical,-0.00010272069233720744,0.00010272069233720744
-,-1.58561241829381e-05,1.58561241829381e-05
align,-5.786732511221673e-05,5.786732511221673e-05
:,5.226825922302397e-05,5.226825922302397e-05
middle,0.00010925083005292246,0.00010925083005292246
;,-6.659379282931304e-05,6.659379282931304e-05
pad,0.0005450936684187564,0.0005450936684187564
##ding,0.00022769698309438386,0.00022769698309438386
:,5.226825922302397e-05,5.226825922302397e-05
5,0.00018065887158082402,0.00018065887158082402
##p,5.0135658428728423e-05,5.0135658428728423e-05
##x,0.00020664902253062002,0.00020664902253062002
=,-6.3845102070898e-07,6.3845102070898e-07
=,-6.3845102070898e-07,6.3845102070898e-07
university,-2.38097050699889e-06,2.38097050699889e-06
language,2.804557166015042e-06,2.804557166015042e-06
departments,7.50348684809509e-07,7.50348684809509e-07
-,-1.4934274497406891e-06,1.4934274497406891e-06
a,-4.928423060699577e-06,4.928423060699577e-06
better,-8.78106086210354e-06,8.78106086210354e-06
way,-1.0548069135579248e-05,1.0548069135579248e-05
of,-2.095098493772624e-06,2.095098493772624e-06
adding,-8.967746756648678e-06,8.967746756648678e-06
yourself,-2.869899412134095e-06,2.869899412134095e-06
to,-1.8014415659565786e-06,1.8014415659565786e-06
the,-4.286153683780928e-06,4.286153683780928e-06
external,-9.49716247086581e-06,9.49716247086581e-06
links,4.057128567356709e-06,4.057128567356709e-06
section,-1.4370263761966947e-05,1.4370263761966947e-05
=,-6.3845102070898e-07,6.3845102070898e-07
=,-6.3845102070898e-07,6.3845102070898e-07
i,-4.083151737356544e-06,4.083151737356544e-06
have,3.1577788661096906e-06,3.1577788661096906e-06
removed,3.1449369163402523e-07,3.1449369163402523e-07
multiple,-1.8117658192734064e-07,1.8117658192734064e-07
links,4.057128567356709e-06,4.057128567356709e-06
to,-1.8014415659565786e-06,1.8014415659565786e-06
different,-2.1875921712292432e-06,2.1875921712292432e-06
sw,-8.09735037000558e-07,8.09735037000558e-07
##ah,-1.4508402297236165e-06,1.4508402297236165e-06
##ili,-5.241209946886811e-06,5.241209946886811e-06
language,2.804557166015042e-06,2.804557166015042e-06
courses,-2.0783176711533014e-06,2.0783176711533014e-06
at,-7.02573691854821e-07,7.02573691854821e-07
various,-1.1575902952937603e-05,1.1575902952937603e-05
universities,3.3045665687896553e-06,3.3045665687896553e-06
.,3.943979377692345e-06,3.943979377692345e-06
i,-4.083151737356544e-06,4.083151737356544e-06
am,-3.1410465997004167e-07,3.1410465997004167e-07
disappointed,-1.8130986523963568e-06,1.8130986523963568e-06
that,-1.0446599580313209e-06,1.0446599580313209e-06
language,2.804557166015042e-06,2.804557166015042e-06
departments,7.50348684809509e-07,7.50348684809509e-07
have,3.1577788661096906e-06,3.1577788661096906e-06
used,-6.2685550655263585e-06,6.2685550655263585e-06
the,-4.286153683780928e-06,4.286153683780928e-06
external,-9.49716247086581e-06,9.49716247086581e-06
link,3.147748041546759e-06,3.147748041546759e-06
section,-1.4370263761966947e-05,1.4370263761966947e-05
to,-1.8014415659565786e-06,1.8014415659565786e-06
add,-4.406969896968358e-06,4.406969896968358e-06
their,2.8779406914477636e-07,2.8779406914477636e-07
sw,-8.09735037000558e-07,8.09735037000558e-07
##ah,-1.4508402297236165e-06,1.4508402297236165e-06
##ili,-5.241209946886811e-06,5.241209946886811e-06
course,-1.0343529406804444e-05,1.0343529406804444e-05
but,-7.127695139456953e-06,7.127695139456953e-06
have,3.1577788661096906e-06,3.1577788661096906e-06
not,-1.228438702260439e-06,1.228438702260439e-06
added,-5.879090795210082e-06,5.879090795210082e-06
anything,-5.164501465026311e-06,5.164501465026311e-06
of,-2.095098493772624e-06,2.095098493772624e-06
use,-7.66951953547473e-06,7.66951953547473e-06
for,1.2062566671569693e-05,1.2062566671569693e-05
readers,-1.670370989869965e-05,1.670370989869965e-05
.,3.943979377692345e-06,3.943979377692345e-06
she,-3.7593562603815745e-06,3.7593562603815745e-06
is,1.3856522709326493e-06,1.3856522709326493e-06
the,-3.072710907427484e-06,3.072710907427484e-06
queen,1.1611755832588796e-06,1.1611755832588796e-06
of,1.0260687644207583e-07,1.0260687644207583e-07
the,-3.072710907427484e-06,3.072710907427484e-06
herd,-3.3708770355951783e-06,3.3708770355951783e-06
bella,-1.7068681565124232e-06,1.7068681565124232e-06
##sar,-7.330396884577867e-06,7.330396884577867e-06
##a,8.612459220172367e-07,8.612459220172367e-07
`,5.0597529423365304e-06,5.0597529423365304e-06
=,1.5092765040928102e-05,1.5092765040928102e-05
=,1.5092765040928102e-05,1.5092765040928102e-05
user,-4.596945646984152e-06,4.596945646984152e-06
:,9.645117300998001e-06,9.645117300998001e-06
alien,1.1793614310532858e-05,1.1793614310532858e-05
##3,4.777321998093298e-06,4.777321998093298e-06
thinks,6.87437649529852e-06,6.87437649529852e-06
i,-2.7799870547665387e-05,2.7799870547665387e-05
am,9.128729999368513e-05,9.128729999368513e-05
edit,-6.03271562347679e-06,6.03271562347679e-06
warring,-4.3828363287018806e-06,4.3828363287018806e-06
.,1.2233294538569195e-06,1.2233294538569195e-06
.,1.2233294538569195e-06,1.2233294538569195e-06
.,1.2233294538569195e-06,1.2233294538569195e-06
=,1.5092765040928102e-05,1.5092765040928102e-05
=,1.5092765040928102e-05,1.5092765040928102e-05
.,1.2233294538569195e-06,1.2233294538569195e-06
.,1.2233294538569195e-06,1.2233294538569195e-06
.,1.2233294538569195e-06,1.2233294538569195e-06
which,-8.380478639622648e-06,8.380478639622648e-06
is,-9.277066067884592e-06,9.277066067884592e-06
confusing,-9.019219029742385e-06,9.019219029742385e-06
",",-1.5362338991515058e-05,1.5362338991515058e-05
since,3.304020894977285e-06,3.304020894977285e-06
i,-2.7799870547665387e-05,2.7799870547665387e-05
am,9.128729999368513e-05,9.128729999368513e-05
not,-1.1756841714781286e-05,1.1756841714781286e-05
even,-6.560265440703659e-07,6.560265440703659e-07
close,7.824694659797242e-07,7.824694659797242e-07
to,7.196844954184128e-06,7.196844954184128e-06
3,2.6133077897831694e-06,2.6133077897831694e-06
##rr,-3.4189680175389435e-06,3.4189680175389435e-06
.,1.2233294538569195e-06,1.2233294538569195e-06
but,2.5656988479615154e-06,2.5656988479615154e-06
",",-1.5362338991515058e-05,1.5362338991515058e-05
anyway,-3.1394360206086107e-06,3.1394360206086107e-06
",",-1.5362338991515058e-05,1.5362338991515058e-05
i,-2.7799870547665387e-05,2.7799870547665387e-05
thought,-7.80847829728258e-06,7.80847829728258e-06
i,-2.7799870547665387e-05,2.7799870547665387e-05
would,-1.3770897181341877e-05,1.3770897181341877e-05
drop,-2.0864165664245763e-06,2.0864165664245763e-06
by,6.056478942733307e-07,6.056478942733307e-07
and,-2.1872070874660582e-05,2.1872070874660582e-05
explain,-1.3823074892393832e-05,1.3823074892393832e-05
my,-2.3823193270820208e-05,2.3823193270820208e-05
reasons,-3.781803818400085e-06,3.781803818400085e-06
for,4.5531920397728994e-07,4.5531920397728994e-07
pulling,1.1183594913890933e-06,1.1183594913890933e-06
the,-2.8182519385623777e-07,2.8182519385623777e-07
cite,-5.752767597355591e-06,5.752767597355591e-06
from,-9.646721117567287e-06,9.646721117567287e-06
the,-2.8182519385623777e-07,2.8182519385623777e-07
first,-1.3151460380404407e-05,1.3151460380404407e-05
sentence,7.1146832946061076e-06,7.1146832946061076e-06
of,-1.383644258378026e-06,1.383644258378026e-06
the,-2.8182519385623777e-07,2.8182519385623777e-07
article,-2.2664737977774757e-05,2.2664737977774757e-05
.,1.2233294538569195e-06,1.2233294538569195e-06
per,-1.0443572585173424e-05,1.0443572585173424e-05
w,2.4903707586994113e-05,2.4903707586994113e-05
##p,7.774811939953599e-06,7.774811939953599e-06
:,9.645117300998001e-06,9.645117300998001e-06
`,1.8992717101573004e-06,1.8992717101573004e-06
=,8.289713382811342e-06,8.289713382811342e-06
=,8.289713382811342e-06,8.289713382811342e-06
undo,4.466525222847187e-07,4.466525222847187e-07
##ing,2.152656457065047e-06,2.152656457065047e-06
tag,-1.8585005613145134e-07,1.8585005613145134e-07
=,8.289713382811342e-06,8.289713382811342e-06
=,8.289713382811342e-06,8.289713382811342e-06
please,-6.0660720012408214e-06,6.0660720012408214e-06
do,-6.879473972544942e-06,6.879473972544942e-06
not,-3.059451111124359e-06,3.059451111124359e-06
undo,4.466525222847187e-07,4.466525222847187e-07
the,-2.7400630871322e-06,2.7400630871322e-06
tags,-2.0866716825021313e-07,2.0866716825021313e-07
that,-1.0566008622257704e-06,1.0566008622257704e-06
i,2.11720372844578e-06,2.11720372844578e-06
put,-1.5075432824920699e-06,1.5075432824920699e-06
on,-7.076829298371193e-06,7.076829298371193e-06
the,-2.7400630871322e-06,2.7400630871322e-06
page,-9.417348428873481e-07,9.417348428873481e-07
i,2.11720372844578e-06,2.11720372844578e-06
put,-1.5075432824920699e-06,1.5075432824920699e-06
them,-7.281720391248559e-06,7.281720391248559e-06
there,-7.036394480327933e-06,7.036394480327933e-06
for,-2.129774739407722e-06,2.129774739407722e-06
a,-2.725899361981093e-06,2.725899361981093e-06
legitimate,-1.4516176124806102e-06,1.4516176124806102e-06
reason,-1.441933582754884e-07,1.441933582754884e-07
.,-1.1959324838816565e-06,1.1959324838816565e-06
thank,2.314490451122703e-06,2.314490451122703e-06
you,6.9193909445525615e-06,6.9193909445525615e-06
`,1.8992717101573004e-06,1.8992717101573004e-06
can,-6.529844207030794e-06,6.529844207030794e-06
i,-2.904261417250115e-06,2.904261417250115e-06
be,1.3344747230793778e-06,1.3344747230793778e-06
un,-2.4319997613842553e-06,2.4319997613842553e-06
##block,3.285313355123426e-06,3.285313355123426e-06
##ed,-4.824251221995764e-07,4.824251221995764e-07
please,-5.552041393669343e-07,5.552041393669343e-07
i,-2.904261417250115e-06,2.904261417250115e-06
want,1.5970439894972117e-06,1.5970439894972117e-06
to,-4.097097511675751e-06,4.097097511675751e-06
write,-3.197875112200809e-06,3.197875112200809e-06
info,-4.727298794350183e-07,4.727298794350183e-07
about,-5.704914205334092e-06,5.704914205334092e-06
world,-5.48580937327294e-06,5.48580937327294e-06
cup,-6.644981105119259e-06,6.644981105119259e-06
.,4.355160731389041e-06,4.355160731389041e-06
i,-2.904261417250115e-06,2.904261417250115e-06
ap,2.636342630365097e-06,2.636342630365097e-06
##olo,1.5618189231190337e-06,1.5618189231190337e-06
##gis,-2.3497093462541937e-06,2.3497093462541937e-06
##e,2.7566901096922417e-06,2.7566901096922417e-06
for,-1.998859929240699e-06,1.998859929240699e-06
advertising,1.001344137242347e-08,1.001344137242347e-08
=,-6.730677265872563e-06,6.730677265872563e-06
=,-6.730677265872563e-06,6.730677265872563e-06
movement,-1.2309039501827936e-06,1.2309039501827936e-06
of,-1.0657315824173651e-06,1.0657315824173651e-06
ranking,-1.468630156278521e-05,1.468630156278521e-05
out,8.781523300580352e-07,8.781523300580352e-07
of,-1.0657315824173651e-06,1.0657315824173651e-06
lead,-7.305741631615462e-06,7.305741631615462e-06
=,-6.730677265872563e-06,6.730677265872563e-06
=,-6.730677265872563e-06,6.730677265872563e-06
i,-8.598533970868542e-06,8.598533970868542e-06
moved,-1.3418849875727667e-05,1.3418849875727667e-05
the,-6.203477033446864e-06,6.203477033446864e-06
rankings,-1.4699250079889927e-05,1.4699250079889927e-05
from,-3.6479886637011846e-06,3.6479886637011846e-06
the,-6.203477033446864e-06,6.203477033446864e-06
lead,-7.305741631615462e-06,7.305741631615462e-06
into,-3.315519180305758e-06,3.315519180305758e-06
the,-6.203477033446864e-06,6.203477033446864e-06
rankings,-1.4699250079889927e-05,1.4699250079889927e-05
and,6.492046113526514e-06,6.492046113526514e-06
admission,-8.956650522830473e-06,8.956650522830473e-06
section,-1.0566695172988424e-05,1.0566695172988424e-05
of,-1.0657315824173651e-06,1.0657315824173651e-06
the,-6.203477033446864e-06,6.203477033446864e-06
body,-6.111957452794068e-06,6.111957452794068e-06
.,-2.7606763478893464e-06,2.7606763478893464e-06
honestly,-8.278202606940276e-06,8.278202606940276e-06
",",1.3242481420088037e-06,1.3242481420088037e-06
the,-6.203477033446864e-06,6.203477033446864e-06
rankings,-1.4699250079889927e-05,1.4699250079889927e-05
are,2.245494759345024e-06,2.245494759345024e-06
a,-7.674433356551142e-06,7.674433356551142e-06
completely,-2.4663198798716107e-06,2.4663198798716107e-06
useless,5.6970987532092104e-06,5.6970987532092104e-06
and,6.492046113526514e-06,6.492046113526514e-06
subjective,-3.8558085135067945e-06,3.8558085135067945e-06
metric,-1.09101642097471e-05,1.09101642097471e-05
and,6.492046113526514e-06,6.492046113526514e-06
placing,-1.1709626295905183e-05,1.1709626295905183e-05
it,-3.151215692030499e-06,3.151215692030499e-06
in,-6.2047120898193445e-06,6.2047120898193445e-06
the,-6.203477033446864e-06,6.203477033446864e-06
lead,-7.305741631615462e-06,7.305741631615462e-06
is,-1.3588220660630593e-06,1.3588220660630593e-06
giving,-3.2068941138691986e-07,3.2068941138691986e-07
them,-9.708357352402719e-06,9.708357352402719e-06
und,-9.842231450518143e-07,9.842231450518143e-07
##ue,-1.1410144877739021e-06,1.1410144877739021e-06
weight,-8.028109560682477e-06,8.028109560682477e-06
.,-2.7606763478893464e-06,2.7606763478893464e-06
-,-4.6021608085608585e-06,4.6021608085608585e-06
just,-4.1857531428160776e-06,4.1857531428160776e-06
re,-8.924155349835167e-07,8.924155349835167e-07
##rea,1.173610645547621e-06,1.173610645547621e-06
##d,2.3362911643551682e-06,2.3362911643551682e-06
your,2.7697500580170384e-07,2.7697500580170384e-07
first,-1.3042530467406501e-06,1.3042530467406501e-06
observation,-5.283981467586223e-06,5.283981467586223e-06
there,-1.5902080741129672e-06,1.5902080741129672e-06
.,-1.374793917302287e-08,1.374793917302287e-08
no,-1.6703172808604621e-06,1.6703172808604621e-06
",",-4.445127771954785e-06,4.445127771954785e-06
from,-3.657320764784171e-06,3.657320764784171e-06
the,-8.043800552460964e-07,8.043800552460964e-07
quote,1.8633118662021223e-06,1.8633118662021223e-06
i,1.2123663284753029e-06,1.2123663284753029e-06
do,-7.291617668426881e-07,7.291617668426881e-07
not,-4.889827524663636e-07,4.889827524663636e-07
think,2.7892701593840714e-06,2.7892701593840714e-06
it,-1.6607197771454526e-06,1.6607197771454526e-06
means,1.1775220020286491e-06,1.1775220020286491e-06
laws,5.294916376551873e-07,5.294916376551873e-07
that,-3.8831439559442694e-07,3.8831439559442694e-07
were,-2.9564554379691616e-06,2.9564554379691616e-06
strictly,-2.747227749908951e-06,2.747227749908951e-06
